user_id,card_type,masked_number,status,locked,created_at,updated_at
1071,CASH,**** **** **** 6424,LOCKED,true,2025-05-25T03:47:22.508471+00:00,2025-03-13T20:34:34.508471+00:00
1072,CASH,**** **** **** 3559,LOCKED,true,2025-12-06T21:18:10.508471+00:00,2025-12-18T10:20:25.508471+00:00
1073,DEBIT,**** **** **** 4496,ACTIVE,false,2024-11-26T11:03:21.508471+00:00,2025-12-16T02:03:23.508471+00:00
1073,CASH,**** **** **** 7075,REISSUE_REQUESTED,false,2025-01-31T14:18:03.508471+00:00,2025-11-05T17:47:32.508471+00:00
1074,CASH,**** **** **** 7567,ACTIVE,false,2025-03-09T17:24:37.508471+00:00,2025-06-22T20:48:26.508471+00:00
1074,DEBIT,**** **** **** 4148,LOCKED,true,2024-07-08T16:03:57.508471+00:00,2025-09-04T04:15:25.508471+00:00
1075,CASH,**** **** **** 9378,LOCKED,true,2025-12-31T11:58:16.508471+00:00,2025-10-24T23:02:38.508471+00:00
1075,DEBIT,**** **** **** 3725,LOCKED,true,2025-04-08T12:46:32.508471+00:00,2025-05-03T06:59:00.508471+00:00
1076,DEBIT,**** **** **** 7690,ACTIVE,false,2025-01-30T11:27:03.508965+00:00,2025-12-30T15:24:26.508965+00:00
1077,CASH,**** **** **** 9540,LOCKED,true,2024-09-15T13:12:20.508965+00:00,2026-01-30T19:19:34.508965+00:00
1078,DEBIT,**** **** **** 6261,LOCKED,true,2025-02-20T17:40:37.508965+00:00,2025-09-09T11:13:17.508965+00:00
1078,CASH,**** **** **** 4935,ACTIVE,false,2025-11-05T18:54:19.508965+00:00,2025-11-18T00:30:11.508965+00:00
1079,DEBIT,**** **** **** 6655,REISSUE_REQUESTED,false,2024-10-05T05:40:20.508965+00:00,2025-09-09T01:53:28.508965+00:00
1080,CASH,**** **** **** 1273,LOCKED,true,2025-12-16T05:56:16.508965+00:00,2025-03-06T11:29:30.508965+00:00
1081,DEBIT,**** **** **** 3314,LOCKED,true,2026-02-09T01:41:21.509463+00:00,2025-10-28T04:04:44.509463+00:00
1082,DEBIT,**** **** **** 9688,ACTIVE,false,2025-09-03T12:09:22.509463+00:00,2025-09-10T08:31:25.509463+00:00
1083,CASH,**** **** **** 4137,LOCKED,true,2025-03-26T01:03:47.509463+00:00,2025-11-28T22:28:20.509463+00:00
1083,DEBIT,**** **** **** 5464,LOCKED,true,2026-01-15T13:35:35.509463+00:00,2025-12-26T22:27:25.509463+00:00
1084,CASH,**** **** **** 3782,LOCKED,true,2025-05-07T12:56:07.509463+00:00,2025-04-15T02:51:01.509463+00:00
1084,DEBIT,**** **** **** 4385,REISSUE_REQUESTED,false,2024-05-29T14:56:21.509463+00:00,2025-06-04T06:18:00.509463+00:00
1085,DEBIT,**** **** **** 2318,LOCKED,true,2025-06-15T10:40:02.509463+00:00,2026-01-12T06:17:17.509463+00:00
1086,CASH,**** **** **** 1338,ACTIVE,false,2026-02-07T13:33:40.509963+00:00,2025-11-09T20:02:19.509963+00:00
1087,DEBIT,**** **** **** 5159,ACTIVE,false,2025-06-14T06:30:56.509963+00:00,2025-06-18T09:32:25.509963+00:00
1087,DEBIT,**** **** **** 6251,ACTIVE,false,2025-06-19T18:16:47.509963+00:00,2025-06-28T04:15:32.509963+00:00
1088,CASH,**** **** **** 6281,ACTIVE,false,2024-10-25T09:09:54.509963+00:00,2025-03-08T23:44:16.509963+00:00
1089,CASH,**** **** **** 7150,LOCKED,true,2025-08-21T17:04:15.509963+00:00,2025-06-28T21:23:43.509963+00:00
1090,DEBIT,**** **** **** 3187,LOCKED,true,2024-08-18T23:43:14.509963+00:00,2025-03-16T02:51:37.509963+00:00
1090,DEBIT,**** **** **** 2821,ACTIVE,false,2025-10-07T01:50:22.509963+00:00,2025-12-16T15:57:23.509963+00:00
1091,CASH,**** **** **** 7347,LOCKED,true,2025-06-07T23:32:29.509963+00:00,2026-01-16T10:21:28.509963+00:00
1091,CASH,**** **** **** 7019,ACTIVE,false,2024-08-01T16:01:55.509963+00:00,2025-06-16T15:19:04.509963+00:00
1092,CASH,**** **** **** 4369,ACTIVE,false,2025-09-11T01:28:33.510463+00:00,2025-07-11T21:11:47.510463+00:00
1092,DEBIT,**** **** **** 1398,LOCKED,true,2025-02-12T05:02:22.510463+00:00,2025-12-09T23:47:52.510463+00:00
1093,DEBIT,**** **** **** 4745,LOCKED,true,2025-08-27T00:09:15.510463+00:00,2025-04-04T16:14:54.510463+00:00
1094,CASH,**** **** **** 8864,LOCKED,true,2024-12-15T01:18:17.510463+00:00,2025-10-23T12:57:07.510463+00:00
1094,DEBIT,**** **** **** 6349,ACTIVE,false,2025-08-09T08:49:08.510463+00:00,2025-11-03T06:30:30.510463+00:00
1095,CASH,**** **** **** 2728,LOCKED,true,2025-02-09T01:50:22.510463+00:00,2025-10-18T18:16:43.510463+00:00
1095,CASH,**** **** **** 3536,LOCKED,true,2024-11-12T11:46:10.510463+00:00,2025-09-27T05:45:17.510463+00:00
1096,CASH,**** **** **** 6921,ACTIVE,false,2025-06-11T09:22:10.510463+00:00,2026-01-06T20:13:17.510463+00:00
1096,CASH,**** **** **** 5618,LOCKED,true,2026-01-29T01:12:55.510463+00:00,2025-02-20T05:28:55.510463+00:00
1097,CASH,**** **** **** 8959,ACTIVE,false,2025-06-09T13:38:07.510463+00:00,2025-09-12T08:46:24.510463+00:00
1098,DEBIT,**** **** **** 8188,LOCKED,true,2025-04-07T06:46:43.510963+00:00,2025-08-05T17:24:42.510963+00:00
1098,CASH,**** **** **** 3640,LOCKED,true,2026-01-06T03:15:19.510963+00:00,2025-08-11T10:21:35.510963+00:00
1099,DEBIT,**** **** **** 4410,ACTIVE,false,2024-09-15T10:56:25.510963+00:00,2025-12-20T10:38:26.510963+00:00
1099,CASH,**** **** **** 2191,LOCKED,true,2024-05-11T21:35:29.510963+00:00,2025-06-25T23:06:05.510963+00:00
1100,CASH,**** **** **** 3851,ACTIVE,false,2025-06-09T09:34:02.510963+00:00,2025-05-17T11:52:20.510963+00:00
1101,DEBIT,**** **** **** 8093,LOCKED,true,2025-04-12T10:11:41.510963+00:00,2025-09-08T16:59:13.510963+00:00
1101,CASH,**** **** **** 8041,LOCKED,true,2025-05-15T13:09:18.510963+00:00,2025-07-01T09:09:26.510963+00:00
1102,CASH,**** **** **** 9283,ACTIVE,false,2024-05-12T21:23:13.510963+00:00,2025-11-15T19:45:01.510963+00:00
1102,DEBIT,**** **** **** 9721,ACTIVE,false,2025-04-08T21:33:26.510963+00:00,2025-12-29T17:19:03.510963+00:00
1103,CASH,**** **** **** 5385,LOCKED,true,2024-05-23T01:53:57.510963+00:00,2025-10-04T17:52:25.510963+00:00
1104,DEBIT,**** **** **** 1400,LOCKED,true,2025-07-12T05:17:08.511463+00:00,2025-12-10T05:55:01.511463+00:00
1104,CASH,**** **** **** 5635,LOCKED,true,2025-09-28T13:11:28.511463+00:00,2025-12-01T08:33:29.511463+00:00
1105,DEBIT,**** **** **** 4183,LOCKED,true,2025-10-08T19:01:28.511463+00:00,2026-01-15T09:28:41.511463+00:00
1105,CASH,**** **** **** 9822,LOCKED,true,2025-09-16T07:48:17.511463+00:00,2025-12-20T13:48:37.511463+00:00
1106,DEBIT,**** **** **** 2265,LOCKED,true,2024-03-03T13:45:20.511463+00:00,2025-08-06T19:39:38.511463+00:00
1107,CASH,**** **** **** 2519,ACTIVE,false,2025-01-26T16:18:46.511463+00:00,2025-02-14T06:00:06.511463+00:00
1108,CASH,**** **** **** 4464,REISSUE_REQUESTED,false,2025-12-12T05:57:19.511463+00:00,2025-05-06T08:47:05.511463+00:00
1109,CASH,**** **** **** 7729,REISSUE_REQUESTED,false,2025-09-14T03:58:19.511963+00:00,2025-03-06T21:10:33.511963+00:00
1109,CASH,**** **** **** 9157,REISSUE_REQUESTED,false,2025-09-16T06:50:57.511963+00:00,2025-10-31T10:03:04.511963+00:00
1110,CASH,**** **** **** 7105,LOCKED,true,2024-10-22T17:17:24.511963+00:00,2025-09-16T04:34:51.511963+00:00
1110,CASH,**** **** **** 1432,ACTIVE,false,2024-10-19T23:51:12.511963+00:00,2025-07-20T13:01:45.511963+00:00
1111,CASH,**** **** **** 6890,LOCKED,true,2025-07-07T23:35:34.511963+00:00,2025-10-05T05:25:33.511963+00:00
1112,DEBIT,**** **** **** 8229,LOCKED,true,2024-12-12T00:36:02.511963+00:00,2025-06-30T21:42:53.511963+00:00
1112,DEBIT,**** **** **** 5356,ACTIVE,false,2024-12-21T13:48:36.511963+00:00,2025-12-31T16:05:46.511963+00:00
1113,CASH,**** **** **** 5670,ACTIVE,false,2025-08-15T02:46:06.511963+00:00,2026-01-18T19:02:46.511963+00:00
1114,CASH,**** **** **** 9524,LOCKED,true,2025-06-01T10:03:32.511963+00:00,2026-01-11T14:51:53.511963+00:00
1114,CASH,**** **** **** 8971,ACTIVE,false,2024-11-04T14:38:37.511963+00:00,2025-08-03T08:14:45.511963+00:00
1115,CASH,**** **** **** 8254,ACTIVE,false,2025-06-13T21:13:31.512466+00:00,2025-03-04T03:01:50.512466+00:00
1115,CASH,**** **** **** 1220,ACTIVE,false,2024-12-15T23:43:36.512466+00:00,2025-05-16T12:54:49.512466+00:00
1116,CASH,**** **** **** 3823,LOCKED,true,2024-04-28T00:32:27.512466+00:00,2025-11-22T19:17:30.512466+00:00
1116,CASH,**** **** **** 2605,REISSUE_REQUESTED,false,2025-05-30T13:16:38.512466+00:00,2025-11-08T00:09:39.512466+00:00
1117,CASH,**** **** **** 9603,REISSUE_REQUESTED,false,2024-06-04T10:49:48.512466+00:00,2025-08-24T00:32:24.512466+00:00
1117,CASH,**** **** **** 8625,ACTIVE,false,2024-03-16T20:29:35.512466+00:00,2025-06-21T01:12:47.512466+00:00
1118,CASH,**** **** **** 5240,REISSUE_REQUESTED,false,2024-12-16T22:31:04.512466+00:00,2025-08-05T20:59:45.512466+00:00
1119,CASH,**** **** **** 6238,LOCKED,true,2024-04-04T10:57:07.512966+00:00,2025-03-08T02:06:52.512966+00:00
1119,DEBIT,**** **** **** 7203,REISSUE_REQUESTED,false,2025-12-28T03:39:37.512966+00:00,2025-08-15T04:25:15.512966+00:00
1120,DEBIT,**** **** **** 5745,ACTIVE,false,2024-09-21T13:06:20.512966+00:00,2025-03-17T08:11:46.512966+00:00
1120,CASH,**** **** **** 6192,REISSUE_REQUESTED,false,2024-07-13T05:32:46.512966+00:00,2025-10-24T23:26:46.512966+00:00
1121,DEBIT,**** **** **** 5240,LOCKED,true,2024-11-28T11:03:55.512966+00:00,2025-06-14T03:49:29.512966+00:00
1122,CASH,**** **** **** 2308,LOCKED,true,2025-08-19T04:50:21.512966+00:00,2025-08-25T02:19:39.512966+00:00
1122,CASH,**** **** **** 5314,LOCKED,true,2024-04-20T00:26:03.512966+00:00,2025-08-19T07:49:51.512966+00:00
1123,DEBIT,**** **** **** 6215,ACTIVE,false,2025-11-15T18:56:41.512966+00:00,2025-05-29T03:25:20.512966+00:00
1124,DEBIT,**** **** **** 3436,LOCKED,true,2026-01-14T09:39:53.513464+00:00,2026-01-08T13:28:52.513464+00:00
1125,DEBIT,**** **** **** 9519,LOCKED,true,2024-12-24T16:48:31.513464+00:00,2026-01-18T01:26:09.513464+00:00
1125,CASH,**** **** **** 1138,ACTIVE,false,2024-09-09T12:04:00.513464+00:00,2025-06-18T08:23:36.513464+00:00
1126,CASH,**** **** **** 5775,LOCKED,true,2024-12-30T13:38:59.513464+00:00,2025-06-06T04:52:30.513464+00:00
1126,DEBIT,**** **** **** 1443,LOCKED,true,2025-08-09T18:35:25.513464+00:00,2025-12-17T05:44:59.513464+00:00
1127,DEBIT,**** **** **** 2745,LOCKED,true,2024-06-17T12:46:38.513464+00:00,2025-12-13T03:16:16.513464+00:00
1127,CASH,**** **** **** 8425,LOCKED,true,2025-07-11T11:22:50.513464+00:00,2025-04-03T02:50:36.513464+00:00
1128,DEBIT,**** **** **** 9146,LOCKED,true,2025-01-30T16:54:40.513965+00:00,2026-01-10T12:26:56.513965+00:00
1129,DEBIT,**** **** **** 1320,ACTIVE,false,2024-04-14T01:58:44.513965+00:00,2025-06-13T11:55:11.513965+00:00
1129,DEBIT,**** **** **** 8731,LOCKED,true,2025-05-15T07:27:34.513965+00:00,2025-08-04T17:04:28.513965+00:00
1130,CASH,**** **** **** 6103,LOCKED,true,2025-12-01T22:07:51.513965+00:00,2025-07-20T15:12:57.513965+00:00
1131,CASH,**** **** **** 4658,REISSUE_REQUESTED,false,2025-02-02T18:17:16.513965+00:00,2025-08-02T17:52:04.513965+00:00
1131,CASH,**** **** **** 6105,LOCKED,true,2025-12-28T14:01:15.513965+00:00,2025-09-30T18:43:46.513965+00:00
1132,DEBIT,**** **** **** 3167,REISSUE_REQUESTED,false,2025-03-26T05:56:36.513965+00:00,2025-04-12T21:35:22.513965+00:00
1132,DEBIT,**** **** **** 5800,REISSUE_REQUESTED,false,2025-02-10T19:42:17.513965+00:00,2025-12-17T06:25:17.513965+00:00
1133,DEBIT,**** **** **** 9965,LOCKED,true,2024-10-14T14:31:55.513965+00:00,2025-06-22T01:01:43.514464+00:00
1133,DEBIT,**** **** **** 8399,ACTIVE,false,2025-01-15T07:28:41.514464+00:00,2026-02-05T09:46:56.514464+00:00
1134,CASH,**** **** **** 7723,ACTIVE,false,2025-09-17T09:05:05.514464+00:00,2025-10-10T05:51:53.514464+00:00
1134,CASH,**** **** **** 3444,ACTIVE,false,2024-07-09T20:42:38.514464+00:00,2025-05-22T08:37:06.514464+00:00
1135,CASH,**** **** **** 6565,ACTIVE,false,2025-09-20T02:27:47.514464+00:00,2025-06-14T03:27:57.514464+00:00
1135,DEBIT,**** **** **** 6072,ACTIVE,false,2024-08-10T04:59:16.514464+00:00,2025-08-18T04:42:04.514464+00:00
1136,CASH,**** **** **** 7425,ACTIVE,false,2025-11-28T23:08:03.514464+00:00,2025-07-08T13:35:55.514464+00:00
1136,DEBIT,**** **** **** 5074,REISSUE_REQUESTED,false,2024-08-07T06:10:03.514464+00:00,2025-08-25T17:17:43.514464+00:00
1137,DEBIT,**** **** **** 1712,LOCKED,true,2025-05-01T14:51:14.514464+00:00,2025-03-03T19:17:49.514464+00:00
1138,CASH,**** **** **** 1661,LOCKED,true,2024-07-28T19:07:47.514464+00:00,2025-06-17T01:24:36.514464+00:00
1139,CASH,**** **** **** 6576,LOCKED,true,2025-09-26T21:57:21.514464+00:00,2025-06-22T20:47:25.514464+00:00
1140,DEBIT,**** **** **** 2170,LOCKED,true,2025-07-25T17:32:43.514971+00:00,2025-03-31T14:35:50.514971+00:00
1140,DEBIT,**** **** **** 8039,LOCKED,true,2025-11-03T04:50:00.514971+00:00,2025-11-21T07:24:55.514971+00:00
1141,DEBIT,**** **** **** 6995,LOCKED,true,2024-06-11T02:47:48.514971+00:00,2025-07-12T14:44:56.514971+00:00
1142,DEBIT,**** **** **** 4489,ACTIVE,false,2025-12-13T13:09:58.514971+00:00,2025-11-13T06:43:20.514971+00:00
1142,CASH,**** **** **** 8311,LOCKED,true,2025-09-17T14:59:07.514971+00:00,2025-06-05T13:02:27.514971+00:00
1143,CASH,**** **** **** 9003,ACTIVE,false,2025-09-03T16:15:58.514971+00:00,2025-11-02T07:03:12.514971+00:00
1144,CASH,**** **** **** 5537,LOCKED,true,2025-01-11T05:06:52.514971+00:00,2025-06-23T07:47:20.514971+00:00
1145,DEBIT,**** **** **** 2700,LOCKED,true,2026-01-28T15:09:34.514971+00:00,2025-12-02T17:44:54.514971+00:00
1146,DEBIT,**** **** **** 5014,LOCKED,true,2025-03-24T11:11:40.515463+00:00,2025-05-06T03:32:03.515463+00:00
1147,CASH,**** **** **** 4354,LOCKED,true,2024-05-05T01:59:41.515463+00:00,2025-07-10T12:54:25.515463+00:00
1147,CASH,**** **** **** 6067,REISSUE_REQUESTED,false,2025-07-29T11:09:29.515463+00:00,2025-11-13T18:08:49.515463+00:00
1148,CASH,**** **** **** 9989,ACTIVE,false,2025-08-04T22:28:34.515463+00:00,2025-10-19T23:41:12.515463+00:00
1148,CASH,**** **** **** 9465,ACTIVE,false,2025-03-08T09:59:29.515463+00:00,2025-08-27T03:37:58.515463+00:00
1149,CASH,**** **** **** 4708,LOCKED,true,2024-03-11T15:36:50.515463+00:00,2025-11-17T11:29:21.515463+00:00
1149,DEBIT,**** **** **** 7038,ACTIVE,false,2025-08-19T10:55:29.515463+00:00,2026-02-05T00:21:00.515463+00:00
1150,DEBIT,**** **** **** 4066,LOCKED,true,2026-01-24T07:42:16.515463+00:00,2026-01-12T23:22:30.515463+00:00
1150,DEBIT,**** **** **** 8849,ACTIVE,false,2025-05-24T07:08:27.515463+00:00,2025-04-14T11:33:27.515463+00:00
1151,DEBIT,**** **** **** 8270,ACTIVE,false,2025-02-21T10:26:35.515463+00:00,2025-10-26T08:52:24.515463+00:00
1151,DEBIT,**** **** **** 2103,REISSUE_REQUESTED,false,2026-01-22T03:38:24.515463+00:00,2025-05-25T12:17:41.515463+00:00
1152,CASH,**** **** **** 3390,REISSUE_REQUESTED,false,2025-04-12T11:10:06.515463+00:00,2025-08-22T06:24:45.515463+00:00
1152,DEBIT,**** **** **** 2569,ACTIVE,false,2024-03-02T21:16:03.515463+00:00,2026-02-01T17:56:52.515463+00:00
1153,DEBIT,**** **** **** 3531,ACTIVE,false,2024-12-07T18:27:10.515463+00:00,2025-11-06T00:08:53.515463+00:00
1154,CASH,**** **** **** 3516,LOCKED,true,2024-06-19T11:02:15.515463+00:00,2025-03-13T20:23:14.515463+00:00
1155,CASH,**** **** **** 1053,ACTIVE,false,2025-12-20T09:45:42.515463+00:00,2025-03-28T08:43:16.515463+00:00
1155,DEBIT,**** **** **** 5606,ACTIVE,false,2025-11-17T20:07:14.515463+00:00,2025-11-17T02:27:47.515463+00:00
1156,DEBIT,**** **** **** 9494,LOCKED,true,2025-04-01T05:21:45.515463+00:00,2025-12-10T13:21:20.515463+00:00
1156,DEBIT,**** **** **** 9500,LOCKED,true,2024-04-13T02:15:02.515463+00:00,2025-03-11T00:56:25.515463+00:00
1157,CASH,**** **** **** 2490,LOCKED,true,2025-02-15T13:35:55.516475+00:00,2025-12-01T13:39:17.516475+00:00
1158,CASH,**** **** **** 7768,LOCKED,true,2025-05-06T00:05:02.516475+00:00,2025-07-31T21:01:21.516475+00:00
1158,DEBIT,**** **** **** 6610,REISSUE_REQUESTED,false,2024-12-02T21:07:28.516475+00:00,2026-02-10T08:54:45.516475+00:00
1159,CASH,**** **** **** 9459,LOCKED,true,2025-10-26T11:58:17.516475+00:00,2025-05-03T21:43:51.516475+00:00
1159,CASH,**** **** **** 1174,ACTIVE,false,2024-05-28T05:40:41.516475+00:00,2025-07-03T03:54:10.516475+00:00
1160,DEBIT,**** **** **** 2492,LOCKED,true,2025-10-21T08:59:45.516475+00:00,2025-08-16T10:47:00.516475+00:00
1161,CASH,**** **** **** 8131,LOCKED,true,2025-01-28T06:40:28.516984+00:00,2025-08-20T17:58:29.516984+00:00
1161,DEBIT,**** **** **** 3995,LOCKED,true,2025-11-24T06:30:18.516984+00:00,2025-10-15T18:37:21.516984+00:00
1162,DEBIT,**** **** **** 8771,REISSUE_REQUESTED,false,2024-03-27T08:27:46.516984+00:00,2025-05-27T22:36:42.516984+00:00
1162,CASH,**** **** **** 1760,ACTIVE,false,2024-05-10T09:30:41.516984+00:00,2025-08-07T03:46:27.516984+00:00
1163,CASH,**** **** **** 6168,REISSUE_REQUESTED,false,2025-08-02T10:58:57.516984+00:00,2025-12-23T05:18:24.516984+00:00
1164,CASH,**** **** **** 5654,REISSUE_REQUESTED,false,2025-06-06T09:52:14.516984+00:00,2025-03-20T13:31:00.516984+00:00
1165,CASH,**** **** **** 2170,LOCKED,true,2024-03-05T06:27:02.516984+00:00,2025-08-11T19:44:58.516984+00:00
1165,DEBIT,**** **** **** 7658,ACTIVE,false,2024-08-08T13:00:45.516984+00:00,2025-06-22T16:48:39.516984+00:00
1166,CASH,**** **** **** 2496,REISSUE_REQUESTED,false,2025-05-01T10:22:08.516984+00:00,2026-01-08T17:35:00.516984+00:00
1166,DEBIT,**** **** **** 7144,LOCKED,true,2024-05-16T02:34:34.516984+00:00,2025-06-30T03:00:03.516984+00:00
1167,CASH,**** **** **** 6745,REISSUE_REQUESTED,false,2024-03-05T10:03:20.516984+00:00,2025-08-19T10:50:47.516984+00:00
1167,CASH,**** **** **** 7911,ACTIVE,false,2024-12-23T11:19:10.516984+00:00,2025-03-23T16:44:16.516984+00:00
1168,CASH,**** **** **** 7725,ACTIVE,false,2025-03-18T05:21:02.517483+00:00,2025-05-28T19:34:41.517483+00:00
1169,DEBIT,**** **** **** 5368,REISSUE_REQUESTED,false,2025-03-16T16:17:11.517483+00:00,2025-08-15T18:15:42.517483+00:00
1169,CASH,**** **** **** 1247,ACTIVE,false,2025-08-29T06:11:43.517483+00:00,2025-03-03T08:24:44.517483+00:00
1170,DEBIT,**** **** **** 4766,LOCKED,true,2026-01-29T14:28:24.517483+00:00,2026-01-06T03:23:56.517483+00:00
1171,DEBIT,**** **** **** 4512,REISSUE_REQUESTED,false,2024-08-27T15:30:57.517483+00:00,2025-07-12T03:59:34.517483+00:00
1172,CASH,**** **** **** 7342,LOCKED,true,2024-06-25T00:40:55.517983+00:00,2025-09-10T00:01:35.517983+00:00
1173,DEBIT,**** **** **** 5825,ACTIVE,false,2025-05-30T22:52:23.517983+00:00,2025-11-10T16:47:47.517983+00:00
1173,DEBIT,**** **** **** 8551,LOCKED,true,2025-06-22T18:42:02.517983+00:00,2025-11-06T01:42:50.517983+00:00
1174,DEBIT,**** **** **** 6577,ACTIVE,false,2024-03-05T09:02:21.517983+00:00,2025-11-07T16:45:01.517983+00:00
1175,CASH,**** **** **** 8792,ACTIVE,false,2025-06-23T19:59:23.517983+00:00,2025-11-07T21:17:40.517983+00:00
1176,DEBIT,**** **** **** 4855,LOCKED,true,2025-01-05T04:49:48.518483+00:00,2025-07-28T06:07:35.518483+00:00
1177,CASH,**** **** **** 9484,LOCKED,true,2024-05-11T19:02:21.518483+00:00,2025-06-12T22:26:38.518483+00:00
1177,DEBIT,**** **** **** 4737,LOCKED,true,2025-09-22T01:59:34.518483+00:00,2025-06-17T11:06:09.518483+00:00
1178,DEBIT,**** **** **** 3915,LOCKED,true,2025-05-07T04:26:57.518483+00:00,2025-07-20T09:41:27.518483+00:00
1178,CASH,**** **** **** 3761,REISSUE_REQUESTED,false,2024-06-28T12:29:31.518483+00:00,2025-11-22T15:24:08.518483+00:00
1179,CASH,**** **** **** 3998,ACTIVE,false,2024-05-31T03:05:03.518483+00:00,2025-09-12T15:13:47.518483+00:00
1179,CASH,**** **** **** 1131,LOCKED,true,2025-04-06T21:30:53.518483+00:00,2025-07-28T01:14:13.518483+00:00
1180,CASH,**** **** **** 2486,REISSUE_REQUESTED,false,2025-04-09T13:17:35.518483+00:00,2025-06-15T10:18:23.518483+00:00
1181,DEBIT,**** **** **** 5242,LOCKED,true,2024-11-01T12:01:00.518483+00:00,2025-07-15T09:54:19.518483+00:00
1181,CASH,**** **** **** 1367,ACTIVE,false,2025-04-19T06:04:50.518483+00:00,2025-09-29T09:19:30.518483+00:00
1182,CASH,**** **** **** 1335,LOCKED,true,2025-03-04T08:16:44.518982+00:00,2025-08-06T17:20:53.518982+00:00
1183,DEBIT,**** **** **** 9221,ACTIVE,false,2024-10-10T14:58:02.518982+00:00,2026-01-02T19:23:15.518982+00:00
1183,CASH,**** **** **** 8317,ACTIVE,false,2024-03-28T03:17:52.518982+00:00,2025-09-03T18:20:35.518982+00:00
1184,DEBIT,**** **** **** 9919,LOCKED,true,2025-11-18T20:33:01.518982+00:00,2025-04-20T07:21:32.518982+00:00
1185,CASH,**** **** **** 4152,LOCKED,true,2024-02-28T06:34:10.518982+00:00,2025-06-28T01:36:30.518982+00:00
1186,DEBIT,**** **** **** 6498,LOCKED,true,2025-03-06T01:10:25.518982+00:00,2025-08-24T03:14:43.518982+00:00
1186,DEBIT,**** **** **** 5274,ACTIVE,false,2024-04-25T03:07:41.518982+00:00,2026-02-04T09:14:54.518982+00:00
1187,DEBIT,**** **** **** 5631,LOCKED,true,2026-02-01T09:16:32.518982+00:00,2025-05-26T09:22:47.518982+00:00
1187,DEBIT,**** **** **** 7692,LOCKED,true,2024-03-10T05:09:43.518982+00:00,2025-06-01T22:23:14.518982+00:00
1188,CASH,**** **** **** 2130,LOCKED,true,2024-08-13T19:03:52.519483+00:00,2025-09-21T03:51:44.519483+00:00
1189,CASH,**** **** **** 1909,LOCKED,true,2024-06-19T20:19:18.519483+00:00,2025-08-23T00:05:18.519483+00:00
1189,DEBIT,**** **** **** 6765,ACTIVE,false,2024-02-13T06:01:41.519483+00:00,2026-01-08T03:19:29.519483+00:00
1190,CASH,**** **** **** 7329,LOCKED,true,2025-01-25T13:27:49.519483+00:00,2026-01-04T03:33:34.519483+00:00
1190,CASH,**** **** **** 1854,ACTIVE,false,2025-11-04T12:23:41.519483+00:00,2025-09-18T13:03:17.519483+00:00
1191,DEBIT,**** **** **** 1367,LOCKED,true,2025-08-27T17:26:26.519483+00:00,2025-09-29T02:46:34.519483+00:00
1192,DEBIT,**** **** **** 4387,LOCKED,true,2024-05-23T07:14:38.519483+00:00,2026-01-18T01:34:40.519483+00:00
1192,CASH,**** **** **** 3378,REISSUE_REQUESTED,false,2026-01-05T19:53:12.519483+00:00,2025-12-09T18:15:11.519483+00:00
1193,CASH,**** **** **** 5718,LOCKED,true,2025-11-20T05:09:08.519983+00:00,2025-06-24T18:23:59.519983+00:00
1194,DEBIT,**** **** **** 8767,LOCKED,true,2024-09-13T23:39:48.519983+00:00,2026-01-24T11:22:49.519983+00:00
1195,DEBIT,**** **** **** 8912,LOCKED,true,2024-03-30T11:05:02.519983+00:00,2025-08-01T04:32:53.519983+00:00
1196,CASH,**** **** **** 7039,ACTIVE,false,2025-03-15T17:08:12.519983+00:00,2025-05-20T17:50:48.519983+00:00
1196,DEBIT,**** **** **** 6657,LOCKED,true,2026-01-01T10:16:33.519983+00:00,2025-03-10T08:11:54.519983+00:00
1197,CASH,**** **** **** 8769,ACTIVE,false,2024-05-13T16:49:42.520483+00:00,2025-08-31T17:03:27.520483+00:00
1198,DEBIT,**** **** **** 3444,ACTIVE,false,2024-06-28T14:01:17.520483+00:00,2025-04-01T13:54:41.520483+00:00
1198,CASH,**** **** **** 9604,LOCKED,true,2024-03-21T18:34:25.520483+00:00,2025-11-12T22:41:39.520483+00:00
1199,CASH,**** **** **** 4555,LOCKED,true,2024-08-11T18:28:56.520483+00:00,2025-08-22T13:00:21.520483+00:00
1200,DEBIT,**** **** **** 7346,REISSUE_REQUESTED,false,2025-04-29T18:06:27.520483+00:00,2025-09-07T21:17:17.520483+00:00
1200,DEBIT,**** **** **** 2365,LOCKED,true,2025-07-06T00:54:56.520483+00:00,2025-02-12T11:35:12.520483+00:00
1201,CASH,**** **** **** 7450,REISSUE_REQUESTED,false,2024-12-22T17:03:37.520483+00:00,2025-04-11T00:57:07.520483+00:00
1202,DEBIT,**** **** **** 7053,ACTIVE,false,2024-03-06T10:51:43.520984+00:00,2025-08-06T13:11:41.520984+00:00
1202,CASH,**** **** **** 4386,LOCKED,true,2025-10-23T18:50:37.520984+00:00,2025-12-30T01:38:20.520984+00:00
1203,CASH,**** **** **** 7738,REISSUE_REQUESTED,false,2024-03-04T21:45:49.520984+00:00,2026-01-16T19:34:28.520984+00:00
1204,DEBIT,**** **** **** 3873,ACTIVE,false,2024-12-07T23:34:02.520984+00:00,2025-08-31T09:57:07.520984+00:00
1204,DEBIT,**** **** **** 3041,ACTIVE,false,2025-02-17T14:43:57.520984+00:00,2025-07-29T03:01:29.520984+00:00
