user_id,request_type,status,title,detail,created_at,updated_at
935,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-12-14T05:28:55.495449+00:00,2025-12-22T01:28:55.495449+00:00
936,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-02-28T16:18:04.495962+00:00,2025-03-09T09:18:04.495962+00:00
937,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2026-02-08T20:42:48.495962+00:00,2026-02-09T06:42:48.495962+00:00
938,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-02-14T15:54:57.495962+00:00,2025-02-24T14:54:57.495962+00:00
940,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-05-04T03:09:37.495962+00:00,2025-05-07T22:09:37.495962+00:00
940,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2026-02-07T10:44:28.495962+00:00,2026-02-10T22:44:28.495962+00:00
944,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-07-24T10:27:20.496458+00:00,2025-07-29T06:27:20.496458+00:00
944,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-07-28T19:06:33.496458+00:00,2025-07-31T20:06:33.496458+00:00
946,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-07-22T20:44:58.496458+00:00,2025-07-25T05:44:58.496458+00:00
947,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2026-02-06T11:41:05.496960+00:00,2026-02-09T13:41:05.496960+00:00
947,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-05-04T03:34:18.496960+00:00,2025-05-09T02:34:18.496960+00:00
948,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-10-28T04:25:29.496960+00:00,2025-10-29T14:25:29.496960+00:00
951,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-02-13T08:31:11.496960+00:00,2025-02-18T14:31:11.496960+00:00
952,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-04-06T06:44:40.497458+00:00,2025-04-07T21:44:40.497458+00:00
952,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-09-07T22:02:01.497458+00:00,2025-09-17T03:02:01.497458+00:00
953,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2026-01-15T03:04:27.497458+00:00,2026-01-15T04:04:27.497458+00:00
953,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-12-23T17:26:34.497458+00:00,2025-12-31T03:26:34.497458+00:00
954,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-09-04T07:56:00.497458+00:00,2025-09-12T21:56:00.497458+00:00
956,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-12-10T21:35:32.497458+00:00,2025-12-11T06:35:32.497458+00:00
957,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-08-27T02:17:49.497957+00:00,2025-09-01T01:17:49.497957+00:00
958,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2026-01-26T12:08:23.497957+00:00,2026-01-31T03:08:23.497957+00:00
958,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-03-12T21:06:18.497957+00:00,2025-03-19T22:06:18.497957+00:00
959,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-07-01T19:37:01.497957+00:00,2025-07-04T17:37:01.497957+00:00
960,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-06-24T06:39:19.497957+00:00,2025-06-28T22:39:19.497957+00:00
960,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-11-08T11:21:08.497957+00:00,2025-11-10T18:21:08.497957+00:00
962,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-12-20T08:16:51.497957+00:00,2025-12-27T09:16:51.497957+00:00
963,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-03-22T11:24:46.497957+00:00,2025-03-28T13:24:46.497957+00:00
963,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-03-12T12:02:57.497957+00:00,2025-03-19T14:02:57.497957+00:00
965,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-10-28T11:46:04.498457+00:00,2025-11-01T02:46:04.498457+00:00
965,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-10-27T05:57:50.498457+00:00,2025-10-28T01:57:50.498457+00:00
966,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-04-04T16:13:43.498457+00:00,2025-04-13T10:13:43.498457+00:00
966,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-12-13T02:36:32.498457+00:00,2025-12-18T04:36:32.498457+00:00
967,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-05-07T00:47:34.498457+00:00,2025-05-07T23:47:34.498457+00:00
967,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-12-24T05:29:32.498457+00:00,2025-12-26T20:29:32.498457+00:00
968,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-03-20T12:04:55.498457+00:00,2025-03-25T17:04:55.498457+00:00
968,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-05-19T06:03:03.498457+00:00,2025-05-25T17:03:03.498457+00:00
969,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-12-21T07:06:54.498957+00:00,2025-12-22T14:06:54.498957+00:00
973,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-06-12T04:52:57.498957+00:00,2025-06-15T05:52:57.498957+00:00
973,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-06-25T02:18:58.498957+00:00,2025-07-04T14:18:58.498957+00:00
977,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2026-01-15T18:30:28.499458+00:00,2026-01-23T05:30:28.499458+00:00
977,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2026-01-17T14:49:41.499458+00:00,2026-01-19T14:49:41.499458+00:00
978,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-11-24T03:59:39.499458+00:00,2025-12-01T04:59:39.499458+00:00
979,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-12-08T15:55:30.499458+00:00,2025-12-14T17:55:30.499458+00:00
980,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-09-28T03:47:38.499957+00:00,2025-10-03T07:47:38.499957+00:00
980,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2026-01-14T04:10:25.499957+00:00,2026-01-21T09:10:25.499957+00:00
981,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-06-11T11:03:27.499957+00:00,2025-06-21T00:03:27.499957+00:00
982,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-09-05T13:23:55.499957+00:00,2025-09-09T05:23:55.499957+00:00
982,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-12-30T21:36:06.499957+00:00,2026-01-04T10:36:06.499957+00:00
984,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-08-05T12:22:18.500460+00:00,2025-08-14T06:22:18.500460+00:00
984,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-12-23T00:00:37.500460+00:00,2025-12-29T01:00:37.500460+00:00
987,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-11-13T05:42:25.500959+00:00,2025-11-16T00:42:25.500959+00:00
988,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2026-01-10T02:38:01.500959+00:00,2026-01-18T05:38:01.500959+00:00
988,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-11-09T20:25:00.500959+00:00,2025-11-11T17:25:00.500959+00:00
989,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-08-13T01:33:12.500959+00:00,2025-08-15T17:33:12.500959+00:00
991,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-08-12T09:58:38.500959+00:00,2025-08-20T17:58:38.500959+00:00
991,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-06-04T22:13:58.500959+00:00,2025-06-06T17:13:58.500959+00:00
992,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-04-02T07:00:42.500959+00:00,2025-04-08T15:00:42.500959+00:00
992,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-09-06T22:59:56.500959+00:00,2025-09-15T07:59:56.500959+00:00
994,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-04-05T21:15:45.501458+00:00,2025-04-12T22:15:45.501458+00:00
994,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-08-23T20:32:43.501458+00:00,2025-08-30T16:32:43.501458+00:00
995,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-06-18T01:59:33.501458+00:00,2025-06-22T13:59:33.501458+00:00
995,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-04-03T00:54:15.501458+00:00,2025-04-10T18:54:15.501458+00:00
996,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-05-02T11:07:58.501458+00:00,2025-05-08T17:07:58.501458+00:00
998,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-08-27T15:56:24.501957+00:00,2025-09-05T11:56:24.501957+00:00
999,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-12-11T12:19:42.501957+00:00,2025-12-16T21:19:42.501957+00:00
999,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-08-02T13:22:58.501957+00:00,2025-08-09T02:22:58.501957+00:00
1000,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-07-03T03:04:17.501957+00:00,2025-07-11T09:04:17.501957+00:00
1000,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-09-18T09:29:39.501957+00:00,2025-09-26T21:29:39.501957+00:00
1002,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-04-10T00:23:24.501957+00:00,2025-04-16T06:23:24.501957+00:00
1002,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2026-01-19T17:51:24.501957+00:00,2026-01-22T09:51:24.501957+00:00
1003,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-06-13T16:55:37.502457+00:00,2025-06-20T21:55:37.502457+00:00
1003,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-03-20T10:28:18.502457+00:00,2025-03-27T08:28:18.502457+00:00
1006,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-08-11T05:40:54.502457+00:00,2025-08-12T13:40:54.502457+00:00
1007,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-11-04T23:13:33.502457+00:00,2025-11-12T22:13:33.502457+00:00
1007,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-11-25T09:14:46.502457+00:00,2025-11-28T19:14:46.502457+00:00
1009,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-09-15T09:39:33.502457+00:00,2025-09-15T13:39:33.502457+00:00
1010,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-10-22T21:44:33.502457+00:00,2025-10-28T00:44:33.502457+00:00
1010,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-11-18T05:54:40.502457+00:00,2025-11-24T10:54:40.502457+00:00
1011,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-05-04T17:56:48.502958+00:00,2025-05-10T19:56:48.502958+00:00
1011,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2026-01-23T11:46:51.502958+00:00,2026-01-30T11:46:51.502958+00:00
1012,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-10-30T22:48:05.502958+00:00,2025-11-02T00:48:05.502958+00:00
1013,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-12-15T13:56:27.502958+00:00,2025-12-18T01:56:27.502958+00:00
1015,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-12-12T15:49:44.502958+00:00,2025-12-21T07:49:44.502958+00:00
1016,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-05-04T14:23:31.502958+00:00,2025-05-08T14:23:31.502958+00:00
1018,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-08-06T07:30:01.503457+00:00,2025-08-07T16:30:01.503457+00:00
1019,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-03-06T01:39:30.503457+00:00,2025-03-15T14:39:30.503457+00:00
1020,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-03-10T21:12:12.503457+00:00,2025-03-12T19:12:12.503457+00:00
1020,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-04-17T00:01:33.503457+00:00,2025-04-26T16:01:33.503457+00:00
1021,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-06-26T14:37:38.503457+00:00,2025-07-03T06:37:38.503457+00:00
1021,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-07-20T23:50:06.503457+00:00,2025-07-22T13:50:06.503457+00:00
1022,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-03-29T22:41:08.503457+00:00,2025-03-31T06:41:08.503457+00:00
1022,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-11-08T06:15:32.503457+00:00,2025-11-13T19:15:32.503457+00:00
1024,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2026-01-22T01:50:08.503457+00:00,2026-01-30T15:50:08.503457+00:00
1027,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-12-26T14:13:24.503957+00:00,2025-12-27T11:13:24.503957+00:00
1027,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-10-20T23:22:38.503957+00:00,2025-10-23T07:22:38.503957+00:00
1028,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-11-02T05:51:49.503957+00:00,2025-11-10T14:51:49.503957+00:00
1028,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-08-28T15:33:40.503957+00:00,2025-09-01T16:33:40.503957+00:00
1029,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-08-07T11:03:35.504458+00:00,2025-08-07T22:03:35.504458+00:00
1030,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-08-13T03:29:28.504458+00:00,2025-08-13T06:29:28.504458+00:00
1030,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-04-27T22:21:37.504458+00:00,2025-05-03T17:21:37.504458+00:00
1031,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-09-02T07:43:49.504458+00:00,2025-09-02T20:43:49.504458+00:00
1033,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-11-10T22:05:43.504458+00:00,2025-11-19T19:05:43.504458+00:00
1033,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-12-23T19:54:43.504458+00:00,2026-01-02T19:54:43.504458+00:00
1034,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2026-01-20T20:16:52.504957+00:00,2026-01-27T07:16:52.504957+00:00
1034,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-08-28T09:18:45.504957+00:00,2025-09-05T01:18:45.504957+00:00
1035,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-09-13T04:18:17.504957+00:00,2025-09-20T12:18:17.504957+00:00
1037,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-10-02T12:21:15.504957+00:00,2025-10-03T00:21:15.504957+00:00
1037,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-10-05T01:49:19.504957+00:00,2025-10-11T15:49:19.504957+00:00
1038,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-03-18T18:31:38.504957+00:00,2025-03-24T07:31:38.504957+00:00
1041,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-12-21T13:17:34.504957+00:00,2025-12-30T08:17:34.504957+00:00
1041,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-06-03T21:27:46.504957+00:00,2025-06-04T00:27:46.504957+00:00
1042,LIMIT_CHANGE,REJECTED,限度額変更申請,限度額変更申請の処理状況: REJECTED,2025-09-11T06:26:19.504957+00:00,2025-09-19T01:26:19.504957+00:00
1042,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-02-28T07:12:58.504957+00:00,2025-03-01T23:12:58.504957+00:00
1046,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2026-02-05T18:49:12.505960+00:00,2026-02-06T18:49:12.505960+00:00
1046,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2026-01-29T17:42:15.505960+00:00,2026-02-08T11:42:15.505960+00:00
1047,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-02-24T08:04:20.505960+00:00,2025-02-26T09:04:20.505960+00:00
1047,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2026-01-24T23:08:51.505960+00:00,2026-01-26T12:08:51.505960+00:00
1048,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-05-15T04:44:21.505960+00:00,2025-05-21T07:44:21.505960+00:00
1048,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-05-26T10:38:08.505960+00:00,2025-06-02T15:38:08.505960+00:00
1051,LIMIT_CHANGE,RECEIVED,限度額変更申請,限度額変更申請の処理状況: RECEIVED,2025-11-30T06:56:23.506463+00:00,2025-12-05T00:56:23.506463+00:00
1052,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-08-01T06:25:43.506463+00:00,2025-08-03T18:25:43.506463+00:00
1052,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-03-10T03:50:21.506463+00:00,2025-03-17T23:50:21.506463+00:00
1053,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-10-28T04:27:35.506463+00:00,2025-11-07T02:27:35.506463+00:00
1053,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-06-24T22:19:35.506463+00:00,2025-07-02T14:19:35.506463+00:00
1055,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2026-02-06T03:08:24.506963+00:00,2026-02-08T15:08:24.506963+00:00
1059,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-06-17T17:04:46.506963+00:00,2025-06-24T04:04:46.506963+00:00
1060,ADDRESS_CHANGE,REJECTED,住所変更申請,住所変更申請の処理状況: REJECTED,2025-08-19T06:43:45.507463+00:00,2025-08-26T14:43:45.507463+00:00
1060,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-12-04T07:32:53.507463+00:00,2025-12-12T09:32:53.507463+00:00
1062,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-04-09T05:29:43.507463+00:00,2025-04-16T20:29:43.507463+00:00
1063,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-08-10T08:05:07.507463+00:00,2025-08-14T09:05:07.507463+00:00
1063,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2026-01-12T05:45:52.507463+00:00,2026-01-14T17:45:52.507463+00:00
1064,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-02-15T03:02:51.507463+00:00,2025-02-19T01:02:51.507463+00:00
1064,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-09-08T02:53:28.507463+00:00,2025-09-12T23:53:28.507463+00:00
1066,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-07-26T04:55:41.507963+00:00,2025-07-28T01:55:41.507963+00:00
1069,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2026-01-06T01:43:38.507963+00:00,2026-01-09T18:43:38.507963+00:00
1070,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2025-06-27T03:47:17.507963+00:00,2025-07-07T03:47:17.507963+00:00
1071,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-04-12T20:06:16.508471+00:00,2025-04-20T12:06:16.508471+00:00
1072,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-07-27T11:38:13.508471+00:00,2025-07-31T00:38:13.508471+00:00
1072,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2026-01-17T19:26:29.508471+00:00,2026-01-21T03:26:29.508471+00:00
1073,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2026-01-25T17:17:17.508471+00:00,2026-02-03T11:17:17.508471+00:00
1073,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-09-02T14:28:08.508471+00:00,2025-09-11T11:28:08.508471+00:00
1074,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2026-01-19T02:42:50.508471+00:00,2026-01-28T08:42:50.508471+00:00
1074,ADDRESS_CHANGE,REVIEWING,住所変更申請,住所変更申請の処理状況: REVIEWING,2025-06-25T11:07:39.508471+00:00,2025-07-04T19:07:39.508471+00:00
1075,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-05-02T09:14:58.508471+00:00,2025-05-09T09:14:58.508471+00:00
1076,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2025-05-23T08:52:21.508965+00:00,2025-05-30T17:52:21.508965+00:00
1079,NAME_CHANGE,RECEIVED,名義変更申請,名義変更申請の処理状況: RECEIVED,2025-11-09T14:32:18.508965+00:00,2025-11-19T13:32:18.508965+00:00
1079,NAME_CHANGE,REJECTED,名義変更申請,名義変更申請の処理状況: REJECTED,2025-09-04T14:28:16.508965+00:00,2025-09-12T08:28:16.508965+00:00
1081,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-02-27T10:55:39.509463+00:00,2025-03-01T21:55:39.509463+00:00
1081,LIMIT_CHANGE,COMPLETED,限度額変更申請,限度額変更申請の処理状況: COMPLETED,2025-06-12T16:06:00.509463+00:00,2025-06-17T13:06:00.509463+00:00
1082,CARD_REISSUE,COMPLETED,カード再発行申請,カード再発行申請の処理状況: COMPLETED,2025-05-20T01:29:52.509463+00:00,2025-05-29T11:29:52.509463+00:00
1084,NAME_CHANGE,COMPLETED,名義変更申請,名義変更申請の処理状況: COMPLETED,2025-10-22T16:52:09.509463+00:00,2025-10-24T19:52:09.509463+00:00
1085,NAME_CHANGE,REVIEWING,名義変更申請,名義変更申請の処理状況: REVIEWING,2025-07-04T15:17:26.509463+00:00,2025-07-05T22:17:26.509463+00:00
1085,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-03-29T01:04:07.509463+00:00,2025-04-05T14:04:07.509463+00:00
1086,CARD_REISSUE,REJECTED,カード再発行申請,カード再発行申請の処理状況: REJECTED,2026-02-04T15:02:15.509963+00:00,2026-02-11T01:02:15.509963+00:00
1086,CARD_REISSUE,RECEIVED,カード再発行申請,カード再発行申請の処理状況: RECEIVED,2025-10-02T10:51:35.509963+00:00,2025-10-08T08:51:35.509963+00:00
1087,ADDRESS_CHANGE,RECEIVED,住所変更申請,住所変更申請の処理状況: RECEIVED,2026-01-03T06:18:31.509963+00:00,2026-01-05T20:18:31.509963+00:00
1089,CARD_REISSUE,REVIEWING,カード再発行申請,カード再発行申請の処理状況: REVIEWING,2025-04-23T21:26:38.509963+00:00,2025-04-24T10:26:38.509963+00:00
1089,ADDRESS_CHANGE,COMPLETED,住所変更申請,住所変更申請の処理状況: COMPLETED,2025-11-21T14:37:18.509963+00:00,2025-11-25T03:37:18.509963+00:00
1090,LIMIT_CHANGE,REVIEWING,限度額変更申請,限度額変更申請の処理状況: REVIEWING,2025-07-08T15:00:21.509963+00:00,2025-07-14T08:00:21.509963+00:00
