user_id,title,message,severity,category,is_read,created_at
742,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-06-23T06:46:21.476926+00:00
742,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-11-23T01:04:53.476926+00:00
743,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-05T23:21:55.477425+00:00
743,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-02-27T21:49:08.477425+00:00
743,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2026-01-06T07:23:02.477425+00:00
744,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-08-04T19:23:27.477425+00:00
744,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-08-06T05:37:34.477425+00:00
744,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-11-13T11:06:51.477425+00:00
745,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-09-28T10:50:38.477425+00:00
745,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-28T10:21:18.477425+00:00
746,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-26T19:50:09.477425+00:00
747,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-04-27T21:38:47.477425+00:00
747,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-11-29T19:11:17.477425+00:00
748,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-05-13T16:56:47.477926+00:00
748,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-02T04:17:20.477926+00:00
749,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-14T06:04:23.477926+00:00
749,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-25T22:29:07.477926+00:00
749,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2026-01-27T08:01:46.477926+00:00
750,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-30T19:55:40.477926+00:00
750,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-14T01:34:45.477926+00:00
751,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-03-12T18:40:04.477926+00:00
751,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-04-02T01:48:16.477926+00:00
751,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-02T22:21:14.477926+00:00
752,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-29T21:45:29.477926+00:00
752,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-11-20T13:27:56.477926+00:00
752,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-05-22T12:44:49.477926+00:00
753,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-27T14:01:54.477926+00:00
753,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-06T13:01:27.477926+00:00
753,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-29T03:58:16.477926+00:00
754,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-07-06T11:13:52.477926+00:00
754,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-21T11:37:21.477926+00:00
755,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-06-04T11:30:33.478425+00:00
755,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-09-06T16:42:32.478425+00:00
755,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-16T16:06:27.478425+00:00
756,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-02-17T05:25:09.478425+00:00
756,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-06-18T07:15:57.478425+00:00
756,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2026-01-29T15:59:36.478425+00:00
757,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-05-13T21:58:37.478425+00:00
758,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-04-10T15:42:00.478425+00:00
758,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-05-30T08:55:02.478425+00:00
759,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-06-20T06:45:06.478425+00:00
759,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-22T22:21:13.478425+00:00
759,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-06-09T12:49:17.478425+00:00
760,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-16T10:03:23.478425+00:00
761,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-04-10T01:43:34.478926+00:00
761,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-07-21T20:33:27.478926+00:00
762,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-23T18:32:14.478926+00:00
762,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-11-11T04:36:34.478926+00:00
762,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-07-09T19:22:49.478926+00:00
763,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-10-24T07:54:23.478926+00:00
764,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2026-01-22T10:33:35.478926+00:00
765,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-29T09:59:31.478926+00:00
765,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-07-14T15:28:56.478926+00:00
766,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-05T20:19:51.479428+00:00
766,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-24T03:57:14.479428+00:00
766,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-03-30T22:27:51.479428+00:00
767,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-09-24T15:10:15.479428+00:00
767,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-11-12T09:09:18.479428+00:00
768,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-10-17T16:35:55.479428+00:00
768,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-07-17T06:13:29.479428+00:00
768,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-01T14:29:40.479428+00:00
769,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-07T04:46:03.479428+00:00
769,カード利用通知,カード利用を確認しました。,INFO,card,true,2026-02-06T10:11:09.479428+00:00
770,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-12-15T16:08:24.479428+00:00
770,カード利用通知,カード利用を確認しました。,INFO,card,true,2026-01-31T13:09:28.479428+00:00
770,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-08-09T02:22:52.479428+00:00
771,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-10-02T05:26:25.479428+00:00
772,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-10-08T20:00:40.479925+00:00
773,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-31T03:27:08.480425+00:00
774,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-02-12T17:11:14.480425+00:00
775,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-07-19T11:19:56.480425+00:00
776,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-10-06T18:19:19.480425+00:00
776,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-03-16T09:59:48.480425+00:00
776,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-09-12T21:13:42.480425+00:00
777,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-06-27T04:48:12.480425+00:00
777,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-09-08T09:01:04.480425+00:00
777,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-07-31T10:15:20.480425+00:00
778,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-03-24T22:09:16.480925+00:00
779,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-27T13:52:38.480925+00:00
779,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-05-18T13:46:24.480925+00:00
780,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-01-05T02:54:46.480925+00:00
780,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-05-13T02:16:21.480925+00:00
780,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-01T23:26:47.480925+00:00
781,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-19T02:20:41.480925+00:00
782,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-20T00:04:50.480925+00:00
782,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-03T14:27:55.480925+00:00
782,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-04-25T12:06:44.480925+00:00
783,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-05-06T10:07:24.481425+00:00
783,カード利用通知,カード利用を確認しました。,INFO,card,false,2026-01-03T16:20:00.481425+00:00
784,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-04-15T18:42:59.481425+00:00
785,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-03-12T22:13:11.481425+00:00
786,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-11-11T06:00:46.481425+00:00
786,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-07-20T23:16:24.481425+00:00
787,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-07T23:16:25.481425+00:00
788,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-06-09T11:21:40.481425+00:00
789,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-02-23T10:49:43.481925+00:00
789,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-05-08T00:53:55.481925+00:00
789,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-11-13T19:59:01.481925+00:00
790,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-09-22T08:49:38.481925+00:00
791,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2026-01-27T00:49:04.481925+00:00
791,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-15T00:18:19.481925+00:00
791,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-06-13T02:49:55.481925+00:00
792,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-03-09T05:06:38.481925+00:00
792,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-07-25T09:35:36.481925+00:00
793,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-12-29T04:25:05.481925+00:00
793,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-11-22T19:19:14.481925+00:00
793,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-05-01T16:23:25.481925+00:00
794,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-20T15:29:30.481925+00:00
794,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-08-26T17:22:04.481925+00:00
795,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-02-10T09:17:14.481925+00:00
796,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-09-08T20:13:35.482425+00:00
796,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-10-05T10:40:10.482425+00:00
796,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-04-01T21:56:05.482425+00:00
797,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-13T14:52:59.482425+00:00
797,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-11-15T13:04:10.482425+00:00
797,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-05-05T01:33:43.482425+00:00
798,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-07T08:06:55.482425+00:00
799,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-28T02:32:57.482425+00:00
800,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-05-15T08:48:01.482425+00:00
801,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-05-25T00:35:39.482425+00:00
802,カード利用通知,カード利用を確認しました。,INFO,card,false,2026-01-25T07:08:17.482926+00:00
803,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-12T11:55:03.482926+00:00
803,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-02-23T01:31:37.482926+00:00
803,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-09-19T21:20:12.482926+00:00
804,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-03-16T03:23:54.482926+00:00
805,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-05-25T00:18:52.482926+00:00
805,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-09-25T18:25:07.482926+00:00
805,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-04-11T03:41:51.482926+00:00
806,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-06-27T16:51:15.482926+00:00
806,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-07-02T07:02:30.482926+00:00
807,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-02-18T15:19:25.482926+00:00
807,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-11-29T02:22:15.482926+00:00
807,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-06-08T05:50:20.482926+00:00
808,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-03-04T18:46:07.483429+00:00
808,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-29T06:14:38.483429+00:00
809,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-11T19:26:24.483429+00:00
810,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-05-20T08:59:52.483429+00:00
810,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-28T06:59:20.483429+00:00
811,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-20T12:05:25.483429+00:00
811,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-20T13:46:46.483429+00:00
811,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-06-13T05:17:11.483429+00:00
812,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-05T05:24:02.483429+00:00
812,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-09-29T05:31:10.483429+00:00
812,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-07T17:55:22.483429+00:00
813,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-07T20:06:43.483926+00:00
813,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-03T02:10:02.483926+00:00
813,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-18T07:13:47.483926+00:00
814,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-12-17T14:03:12.483926+00:00
814,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-08-10T12:39:31.483926+00:00
815,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-09-02T11:33:23.483926+00:00
816,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-05-01T09:48:31.483926+00:00
816,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-08-04T20:25:08.483926+00:00
816,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-19T18:56:49.483926+00:00
817,カード利用通知,カード利用を確認しました。,INFO,card,true,2026-01-22T00:27:47.483926+00:00
818,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-05-20T02:41:02.483926+00:00
818,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-05-08T10:57:40.483926+00:00
818,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-08-13T00:13:57.483926+00:00
819,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-10-07T07:03:24.483926+00:00
819,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-09-08T23:20:12.483926+00:00
819,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-10T13:08:22.483926+00:00
820,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-07-23T05:42:29.484931+00:00
820,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-03-07T18:11:21.484931+00:00
820,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-19T23:20:29.484931+00:00
821,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-12-16T15:12:45.484931+00:00
821,カード利用通知,カード利用を確認しました。,INFO,card,true,2026-01-04T02:40:14.484931+00:00
822,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-12-10T03:24:52.484931+00:00
822,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-19T13:06:18.484931+00:00
822,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-05-01T06:24:59.484931+00:00
823,カード利用通知,カード利用を確認しました。,INFO,card,false,2026-01-25T08:20:36.484931+00:00
823,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-29T06:48:05.484931+00:00
823,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-04-25T06:54:07.484931+00:00
824,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-10-20T12:45:19.485434+00:00
825,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-13T06:26:07.485434+00:00
825,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-13T19:38:11.485434+00:00
825,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-06-18T06:17:08.485434+00:00
826,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-11-11T23:24:33.485434+00:00
826,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-04-15T01:07:02.485434+00:00
826,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-07-24T18:41:19.485434+00:00
827,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-12-05T21:40:49.485434+00:00
827,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-09-19T01:22:05.485434+00:00
828,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-10-24T04:54:12.485434+00:00
828,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-11T17:31:39.485434+00:00
829,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-16T07:40:15.485934+00:00
829,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-27T21:12:16.485934+00:00
829,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-04-01T13:44:03.485934+00:00
830,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-05-09T23:41:25.485934+00:00
830,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-04-12T21:49:46.485934+00:00
830,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-04-13T21:58:43.485934+00:00
831,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-03-25T15:18:39.485934+00:00
831,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-03-27T03:06:46.485934+00:00
831,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-03-20T17:38:49.485934+00:00
832,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2026-01-25T01:30:13.485934+00:00
832,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-12T00:56:20.485934+00:00
833,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-08-12T15:14:43.485934+00:00
834,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-03-03T02:07:52.485934+00:00
835,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-15T05:22:36.486434+00:00
836,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-21T05:54:29.486434+00:00
837,カード利用通知,カード利用を確認しました。,INFO,card,true,2026-01-19T21:43:06.486434+00:00
837,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-03-04T19:55:44.486434+00:00
837,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-07-31T21:09:06.486434+00:00
838,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-03T17:34:38.486434+00:00
838,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-03-20T21:53:40.486434+00:00
839,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-02-26T12:29:37.486434+00:00
839,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-05-15T19:06:11.486434+00:00
839,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-12T04:47:24.486434+00:00
840,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-20T21:28:46.486934+00:00
840,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-07T23:36:37.486934+00:00
841,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-09-24T17:05:02.486934+00:00
842,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-07-19T17:11:06.486934+00:00
842,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-25T02:05:00.486934+00:00
843,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-07-02T03:37:06.486934+00:00
844,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-08-13T07:07:54.486934+00:00
845,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-06-28T18:34:18.487437+00:00
846,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-07-15T07:35:57.487437+00:00
847,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-01-08T01:54:25.487437+00:00
847,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-12-01T23:06:51.487437+00:00
847,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-08-22T23:11:49.487437+00:00
848,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2026-01-11T06:44:53.487437+00:00
849,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-04T02:17:39.487437+00:00
849,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-10-16T03:17:19.487437+00:00
849,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-09-08T13:49:50.487437+00:00
850,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-06-17T02:34:44.487437+00:00
851,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-14T12:13:24.487939+00:00
852,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-28T04:57:05.487939+00:00
852,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-04-03T23:02:19.487939+00:00
853,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2026-01-27T17:48:38.487939+00:00
853,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-04-30T12:47:29.487939+00:00
853,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-12-27T00:22:21.487939+00:00
854,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2026-01-21T13:37:24.487939+00:00
854,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-07-25T09:22:36.487939+00:00
855,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-19T08:18:36.487939+00:00
855,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2026-01-19T11:14:08.487939+00:00
856,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-07-16T02:12:30.487939+00:00
857,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-08-18T17:50:41.488436+00:00
857,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-04-30T21:55:24.488436+00:00
857,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-11-10T13:42:34.488436+00:00
858,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-04-19T04:41:59.488436+00:00
859,カード利用通知,カード利用を確認しました。,INFO,card,false,2026-01-04T04:14:54.488436+00:00
859,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-05-04T04:04:05.488436+00:00
859,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-11-22T20:59:47.488436+00:00
860,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-03-16T14:27:15.488436+00:00
860,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-08-15T23:24:47.488436+00:00
860,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-11-24T11:35:11.488436+00:00
861,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-02-20T11:22:10.488436+00:00
861,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-07-09T14:25:44.488436+00:00
861,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-09-02T23:27:31.488436+00:00
862,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-16T14:59:47.488436+00:00
863,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-11-16T19:54:40.488934+00:00
863,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-10-05T08:07:14.488934+00:00
864,振込受付,振込依頼を受け付けました。,INFO,transfer,false,2025-05-11T18:01:06.488934+00:00
864,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-06-19T01:37:04.488934+00:00
865,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-12T05:45:53.488934+00:00
865,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-05-17T05:08:31.488934+00:00
866,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2025-02-26T01:25:00.488934+00:00
866,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-10-04T10:56:43.488934+00:00
866,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-08-02T06:57:05.488934+00:00
867,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-10-10T08:14:57.488934+00:00
868,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-03-19T01:38:16.488934+00:00
868,振込受付,振込依頼を受け付けました。,INFO,transfer,true,2025-04-23T07:55:36.488934+00:00
868,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2026-01-05T21:01:15.488934+00:00
869,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-02-23T03:20:06.489435+00:00
869,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-09-14T08:46:54.489435+00:00
869,カード利用通知,カード利用を確認しました。,INFO,card,true,2025-11-11T23:02:07.489435+00:00
870,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-10-25T21:46:46.489435+00:00
870,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,true,2025-12-08T04:54:26.489435+00:00
870,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,true,2026-01-19T20:42:26.489435+00:00
871,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-09-19T01:15:32.489435+00:00
871,住所変更を受け付けました,住所変更の申請を受け付けました。,INFO,address,false,2025-09-07T13:45:25.489435+00:00
872,セキュリティ注意喚起,不審なログインが検出されました。,WARN,security,false,2025-06-06T10:18:24.489435+00:00
872,カード利用通知,カード利用を確認しました。,INFO,card,false,2025-05-11T23:14:47.489435+00:00
